时间,商品名称,库存变化,单笔销量
2026-09-08 19:43:33,YUSEOP_DIY,初始库存: 2500,0
2026-09-09 16:58:43,YUSEOP_DIY,2500 -> 2485,15
2026-09-10 07:34:41,YUSEOP_DIY,初始库存: 2485,0
2026-09-10 17:52:57,YUSEOP_DIY,2485 -> 2480,5
