时间,商品名称,库存变化,单笔销量
2026-09-08 19:43:35,MIRAKU_DIY,初始库存: 2500,0
2026-09-10 21:28:11,MIRAKU_DIY,2500 -> 2486,14
2026-09-10 22:51:43,MIRAKU_DIY,2486 -> 2466,20
