时间,商品名称,库存变化,单笔销量
2026-09-08 19:49:02,kkt,初始销量：2500,0
2026-09-08 19:49:02,line,初始销量：2500,0
2026-09-10 07:34:21,kkt,2500->2493,7
2026-09-10 21:42:58,line,2500->2490,10
2026-09-10 22:51:05,kkt,2493->2475,18
2026-09-10 22:57:13,kkt,2475->2470,5
