时间,商品名称,库存变化,单笔销量
2026-09-08 19:43:34,FAN_DIY,初始库存: 2500,0
2026-09-10 07:34:42,FAN_DIY,初始库存: 2500,0
2026-09-10 09:57:43,FAN_DIY,2500 -> 2455,45
