时间,商品名称,库存变化,单笔销量
2026-09-08 19:43:32,MIRAKU线下签售,初始库存: 2500,0
2026-09-10 21:28:04,MIRAKU线下签售,2500 -> 2487,13
2026-09-10 22:51:18,MIRAKU线下签售,2487 -> 2457,30
